MDTU,susyTrans,Im(bilin)
10,-0.000912761,0.000802607
20,-0.00153694,0.00123759
30,-0.00567881,0.000317434
40,-0.00180698,0.000690291
50,-0.000459914,-0.00168474
60,-0.00220846,0.000983758
70,-0.00369896,-0.000300289
80,-0.00156785,-0.00225808
90,-0.00197785,-0.00115184
100,-0.00646256,-0.00425315
110,-0.00181054,0.000349101
120,-0.00456126,-0.00265208
130,0.00330018,-0.00150466
140,-0.000198069,0.000532631
150,0.0010565,0.0011579
160,0.000134616,0.000869942
170,-0.00330214,-0.00123138
180,-0.00332862,0.000765448
190,-0.00378277,0.00174127
200,-0.00364225,-0.00182061
210,-0.000586509,0.00269897
220,-0.000424633,0.000165031
230,-0.00131239,-0.00149263
240,-0.00137313,-0.0010619
250,-0.00185627,0.00102108
260,-0.00613819,-0.00237103
270,-0.00696296,-0.000632253
280,-0.00833605,-0.000238972
290,-0.00215271,-0.000242533
300,-0.00381041,0.00141592
310,0.00149678,-3.66834e-05
320,-0.00723697,-0.000757342
330,-0.00328466,-0.000831323
340,-0.00279884,0.00321315
350,-0.00353961,0.000181654
360,-0.00178507,-0.00169726
370,0.000918972,-0.00116903
380,-0.00238225,0.00176652
390,-0.000819768,-0.00212153
400,0.000304366,0.00210554
410,-0.00498146,-0.000142768
420,-0.00257413,-0.000831529
430,0.000604197,0.000666959
440,0.000233376,-0.00278716
450,0.00531621,-0.0017144
460,-9.90975e-05,0.00229921
470,-0.00318672,0.000935463
480,-0.000502961,0.000196925
490,-0.00446196,0.000533207
500,-0.00412948,0.00179934
510,0.00363691,-0.000269223
520,-0.00206179,0.000606498
530,0.000198318,-0.00140031
540,0.000906975,-0.00148983
550,0.00144766,0.00146074
560,-0.00229012,0.000220264
570,-0.00684253,-0.00282363
580,-0.00238881,-0.000819129
590,-0.00129463,0.000786316
600,-0.00101524,0.00110899
610,0.00029007,9.44013e-05
620,-0.00619996,0.0016968
630,-0.00634951,0.000291523
640,-0.0003607,-7.36631e-05
650,0.000653575,0.00060762
660,-0.0038116,-0.00223416
670,-0.00212071,0.000876452
680,-0.00419966,0.000718289
690,-0.00536002,-6.39388e-05
700,-0.00231675,0.000355073
710,-0.00249799,0.000340327
720,-0.000329754,0.00238371
730,-0.00365912,0.00227213
740,-0.00769095,0.000130138
750,-0.00250646,0.00023901
760,-9.53557e-05,0.000269683
770,0.000420313,0.000930542
780,0.000645394,8.61261e-06
790,-0.00399144,0.00123256
800,0.000261814,0.000814089
810,-0.00752812,0.00154842
820,0.00116621,0.000259135
830,-0.00410133,-0.000524874
840,-0.00554678,-0.0002618
850,-0.00329829,0.000820078
860,-0.00129564,-0.00251968
870,0.000367394,0.00153694
880,0.000272674,-6.44104e-06
890,-0.00527521,-0.00105737
900,-0.00288706,-0.000552423
910,-0.0010408,-0.000722832
920,0.000890696,-0.000496982
930,0.00545545,-0.00149866
940,-0.00127997,0.00123956
950,-0.00431641,0.00227264
960,0.00110526,-0.000903565
970,-0.00145512,0.00116189
980,-0.000452548,6.56564e-05
990,0.00441123,0.000117133
1000,-0.00751896,-0.000458264
1010,-0.00215713,-0.00157529
1020,-0.00113713,-0.000454005
1030,0.000296786,0.00106586
1040,-0.00328797,-0.000727462
1050,-0.00592399,-0.0021452
1060,-0.00131986,-0.00133158
1070,0.000434737,0.000410949
1080,0.000665009,0.000560149
1090,-0.00328571,-0.00366572
1100,0.00149943,-0.00118836
1110,0.000840499,-0.000378557
1120,-0.00316123,-0.00144524
1130,-0.0017113,0.00209352
1140,-0.00406416,-0.00147675
1150,-0.00532171,8.19909e-05
1160,-0.00618609,0.000545293
1170,-0.00111185,0.000755933
1180,0.000522731,0.00133231
1190,9.20233e-05,8.48551e-06
1200,-0.0029497,-0.00294991
1210,-0.0073439,0.000624165
1220,-0.00251505,-0.00258596
1230,-0.00273348,0.000719242
1240,-0.00175109,0.000277027
1250,-0.00954704,0.00252631
1260,-0.00855031,-0.00100366
1270,-0.00168769,0.0008332
1280,-0.00618772,0.000274023
1290,-0.00330323,-0.000739357
1300,-0.00361269,0.00132859
1310,-0.00496924,-0.00181682
1320,0.0020616,-0.00108415
1330,0.00161801,0.000603187
1340,-0.00322539,0.00153782
1350,-0.000520112,0.000664779
1360,0.000583236,0.000613002
1370,-0.0080355,0.00125758
1380,-0.00214571,0.000358063
1390,-0.003695,-0.0023273
1400,8.84089e-05,-0.00122187
1410,-0.00282289,-0.00113008
1420,-0.000569282,-0.00145897
1430,0.00220699,-0.000468977
1440,-0.00167927,0.00157783
1450,-0.00221033,0.000894124
1460,-0.000837848,-0.000294556
1470,0.000109857,-0.000183488
1480,-0.00689793,0.00241785
1490,-0.000895782,-0.00181027
1500,-0.000767888,-0.00139747
1510,-0.000587774,-0.00259888
1520,-0.00400284,-0.00159514
1530,-0.00559492,-0.000489097
1540,-0.00449348,0.000474373
1550,-0.00321411,0.00192196
1560,0.000303878,0.00066238
1570,0.000487991,0.00128318
1580,0.000775912,0.00115597
1590,0.000371254,0.00111202
1600,0.00174389,0.000468254
1610,0.00165727,-0.000393964
1620,-0.000983862,0.000990074
1630,-0.00339333,0.000135412
1640,-0.00360369,-0.0026623
1650,-0.00653329,0.0014586
1660,-0.00215464,-0.000134298
1670,-0.0021566,-0.000135843
1680,-0.00381755,-0.000743097
1690,0.00332597,-0.000612426
1700,-0.00194781,-0.00144262
1710,-0.00142065,0.000148556
1720,0.000781871,-0.000599002
1730,-0.000296574,0.00105133
1740,-0.00331863,-0.00033533
1750,0.00145548,-0.000526348
1760,-0.00302994,-0.000263002
1770,-0.00689966,-0.000959164
1780,-0.00206664,-0.000586488
1790,-0.000339516,0.00012342
1800,-0.00453168,-0.000708966
1810,-0.00456055,-0.000209481
1820,-0.00185455,0.000293482
1830,-0.00204461,-0.000167963
1840,-5.66697e-05,-0.00136545
1850,-0.00485613,-0.00148236
1860,-0.00268638,0.000266392
1870,0.00332576,0.00126061
1880,-0.00126035,0.000538399
1890,-0.00634647,0.00095738
1900,-0.0021607,0.00307808
1910,-0.000452485,1.36163e-05
1920,-0.00425639,-0.00110022
1930,0.00310533,0.001221
1940,-0.00211744,0.00285425
1950,-0.00163267,-0.00205505
1960,-0.00472451,0.00147972
1970,-0.00252278,-0.000250116
1980,-0.00373778,-0.00227987
1990,-0.00100147,-0.000704804
2000,-0.00131719,0.000307371
